1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.002329005714395720e+02,3.787610317086817155e-03,0.000000000000000000e+00,0.000000000000000000e+00,-4.482494655717025010e-03,0.000000000000000000e+00,0.000000000000000000e+00,-8.848467408308624549e-02,0.000000000000000000e+00,1.001146477618728881e+01,0.000000000000000000e+00,-4.148406940358828621e-02
1.004740063724299404e+02,-3.199007823710539253e-04,0.000000000000000000e+00,0.000000000000000000e+00,-1.696309282171017813e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.559035929665004705e-01,0.000000000000000000e+00,2.004593291506883901e+01,0.000000000000000000e+00,-1.662850840144982079e-01
1.007240185709588758e+02,-8.954473123741771290e-03,0.000000000000000000e+00,0.000000000000000000e+00,-3.434316207429291556e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.851350249170255480e-01,0.000000000000000000e+00,3.010351049277345226e+01,0.000000000000000000e+00,-3.773491712356162875e-01
1.009833221040566684e+02,-1.809349538669950685e-02,0.000000000000000000e+00,0.000000000000000000e+00,-5.266810294153366490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.759864831501992133e-01,0.000000000000000000e+00,4.018424094435869875e+01,0.000000000000000000e+00,-6.793657156373775763e-01
1.012521264512881629e+02,-2.456016041824526930e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.865503148610772877e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.410715810733418618e-01,0.000000000000000000e+00,5.028808187133682850e+01,0.000000000000000000e+00,-1.076830684266639082e+00
1.015303514667781002e+02,-2.687760139130222076e-02,0.000000000000000000e+00,0.000000000000000000e+00,-8.062608224487492758e-02,0.000000000000000000e+00,0.000000000000000000e+00,-9.858946439872035006e-02,0.000000000000000000e+00,6.041495693042985238e+01,0.000000000000000000e+00,-1.572655116743983506e+00
1.018179870836404319e+02,-2.534405292080301603e-02,0.000000000000000000e+00,0.000000000000000000e+00,-8.867341815139748173e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.471313141928045076e-02,0.000000000000000000e+00,7.056483310508963314e+01,0.000000000000000000e+00,-2.167652415057952808e+00
1.021148961743043202e+02,-2.148945448159061272e-02,0.000000000000000000e+00,0.000000000000000000e+00,-9.418696408540794263e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.868714287842941524e-02,0.000000000000000000e+00,8.073777358419704342e+01,0.000000000000000000e+00,-2.860848711560892266e+00
1.024207117200170103e+02,-1.724597523326682619e-02,0.000000000000000000e+00,0.000000000000000000e+00,-9.905457156660422979e-02,0.000000000000000000e+00,0.000000000000000000e+00,-5.130804538746992077e-02,0.000000000000000000e+00,9.093392720042032806e+01,0.000000000000000000e+00,-3.650331124172926600e+00
1.027352353454510876e+02,-1.418563766091466422e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.048925074957459402e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.681552414198069223e-02,0.000000000000000000e+00,1.011534680931416545e+02,0.000000000000000000e+00,-4.534203405529236619e+00
1.030582389842282680e+02,-1.307252867225138122e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.125568077080132956e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.641877926911845087e-02,0.000000000000000000e+00,1.113965398596448608e+02,0.000000000000000000e+00,-5.511301928094693103e+00
1.033898197634577798e+02,-1.380125489078980021e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.220394808758653443e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.021288134252805041e-01,0.000000000000000000e+00,1.216632124395230079e+02,0.000000000000000000e+00,-6.581472816151188177e+00
1.037300142328606540e+02,-1.565066844406479488e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.326862192712171540e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.093077252883496442e-01,0.000000000000000000e+00,1.319534775957965280e+02,0.000000000000000000e+00,-7.745438438613347465e+00
1.040788965062372711e+02,-1.769609076964626104e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.435920698174749932e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.075392770906935525e-01,0.000000000000000000e+00,1.422672641488326803e+02,0.000000000000000000e+00,-9.004386810133691910e+00
1.044364776947493425e+02,-1.918217577304342364e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.539793299727369724e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.955146145025800530e-02,0.000000000000000000e+00,1.526044832473983490e+02,0.000000000000000000e+00,-1.035950374011810382e+01
1.048027256560115319e+02,-1.974396476888582580e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.634369084033907293e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.964805793374502896e-02,0.000000000000000000e+00,1.629650697080918178e+02,0.000000000000000000e+00,-1.181161700493246691e+01
1.051775571586154712e+02,-1.944199203678060109e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.719765312121299683e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.170073698421229103e-02,0.000000000000000000e+00,1.733490139514366319e+02,0.000000000000000000e+00,-1.336106079520591550e+01
1.055609680961759409e+02,-1.863150562025800774e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.799205641024229918e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.790989773526088569e-02,0.000000000000000000e+00,1.837563689266455356e+02,0.000000000000000000e+00,-1.500774566919159625e+01
1.059527319028211423e+02,-1.775848770888199119e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.877056065122902073e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.838032014122828239e-02,0.000000000000000000e+00,1.941872245698206143e+02,0.000000000000000000e+00,-1.675136504901975698e+01
1.063528205800944448e+02,-1.717400497527046821e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.956926363146814507e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.165326425713277658e-02,0.000000000000000000e+00,2.046416684496960272e+02,0.000000000000000000e+00,-1.859162744659470334e+01
1.067611493995967891e+02,-1.703476377684562740e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.040601137361552631e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.563988282434981114e-02,0.000000000000000000e+00,2.151197692675450526e+02,0.000000000000000000e+00,-2.052842195105834833e+01
1.071776393591821659e+02,-1.729301476249874014e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.127814820203253188e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.849754163800149787e-02,0.000000000000000000e+00,2.256215521506556172e+02,0.000000000000000000e+00,-2.256187631523900805e+01
1.076022347417160603e+02,-1.776451200240988099e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.216856248940252405e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.922813815687208328e-02,0.000000000000000000e+00,2.361470021036659546e+02,0.000000000000000000e+00,-2.469231253625285660e+01
1.080348933738729329e+02,-1.823338527784982774e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.305582263759329564e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.795542399057763860e-02,0.000000000000000000e+00,2.466960823286621292e+02,0.000000000000000000e+00,-2.692013757971561461e+01
1.084757009213033854e+02,-1.854423920646075183e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.392367863047545895e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.550182749087419098e-02,0.000000000000000000e+00,2.572687606914287244e+02,0.000000000000000000e+00,-2.924573663630075870e+01
1.089245145826767214e+02,-1.864321373926991834e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.476547097035712852e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.290102053662662396e-02,0.000000000000000000e+00,2.678650289614260487e+02,0.000000000000000000e+00,-3.166939323465685518e+01
1.093812248084925614e+02,-1.856894155899628876e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.558403929934686682e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.097085765551860492e-02,0.000000000000000000e+00,2.784848938196768700e+02,0.000000000000000000e+00,-3.419127262063435069e+01
